ID,Longitude,Latitude,CoastDist,MAT,Precip,JuMin,JuMax,JuMean,JaMin,JaMax,JaMean,TempR,GS32,GS28,PE,ET,Elevation,Texture,AWCAvg,Permeab,PM100,PM200,PM300,PM400,PM500,PM600,SolRad6,SolRad12,SolRad,QUDO,QUDO_BA
1886,-120.5913,39.13907,223.306,8.88889,1787.34705,10.97222,28.33333,19.65278,-3.19444,6.38889,1.59722,18.05556,125,166.60001,472.44,163.576,1371.59998,0,64.008,5,0,0,0,0,1,0,30.4469,6.8151,6801.50293,0,0
1887,-120.6108,39.11824,220.526,10.55556,1748.53589,11.80556,29.21667,20.51111,-2.30556,6.80556,2.25,18.26111,137.5,168.7,495.29999,175.006,1432.56006,3,58.674,5,3,0,0,0,0,0,28.6664,2.6571,5426.08301,0,0
1888,-120.9695,39.06531,193.627,15.1,1207.21118,15.55556,33.09444,24.325,0.91666,10.65,5.78333,18.54167,216.60001,285.20001,694.43597,287.78201,670.56,4,159.51199,5,0,0,0,0,0,0,29.51,10.6175,7596.13379,0,0
1889,-120.9572,39.01069,190.186,15.61111,1184.70679,15.55556,33.15556,24.35556,0.93333,10.65,5.79167,18.56389,234.3,283.29999,719.58197,279.39999,609.59998,5,159.51199,1,0,0,0,0,0,0,29.4936,8.5726,7091.36084,1,29
1890,-120.9289,39.05461,195.31799,15.05,1236.2179,15.55556,32.96667,24.26111,0.84444,10.64444,5.74444,18.51667,214.2,275,696.46802,276.35199,670.56,5,159.51199,1,0,0,0,0,0,0,28.9443,6.4847,6474.53809,0,0
1891,-120.9797,39.03941,190.985,15.4,1173.55615,15.55556,33.22222,24.38889,0.98888,10.67222,5.83056,18.55833,225,290.70001,720.09003,292.10001,701.03998,4,159.51199,5,0,0,0,0,0,0,29.6224,7.9004,6943.19385,0,0
1892,-120.9101,39.07657,198.17,14.64444,1232.61121,15.55556,32.88334,24.21944,0.62777,10.61667,5.62222,18.59722,216.60001,262.5,693.16602,272.28799,701.03998,3,159.51199,1,0,0,0,0,0,0,29.631,11.5245,7832.78076,0,0
1893,-120.526,39.03378,220.439,10.55556,1527.86084,11.66667,28.88889,20.27778,-2.77778,7.22222,2.22222,18.05556,116.6,175,457.20001,166.87801,1584.95996,4,58.674,4,0,0,2,0,0,0,30.0449,9.3562,7358.99805,0,0
1894,-120.5543,39.01689,217.356,11.11111,1536.36975,12.77778,30,21.38889,-1.94444,7.77778,2.91667,18.47222,131.2,183.3,487.67999,181.356,1524,4,58.674,4,0,0,2,0,0,0,31.312,8.167,7290.5,0,0
1895,-120.3985,39.0929,233.19299,6.94444,1517.52295,8.55556,24.30556,16.43056,-6.52778,5.13889,-0.69444,17.125,85,125,330.20001,116.84,1798.31995,4,136.90601,4,2,0,0,0,0,0,29.9765,14.7502,8614.47559,0,0
1896,-120.4202,39.0563,229.28101,8.05556,1497.05054,10.55556,25.83333,18.19444,-5.69444,6.55,0.42777,17.76667,105,150,419.10001,132.08,1524,0,136.90601,1,0,0,2,0,0,0,30.7739,14.2808,8646.32129,0,0
1897,-120.4421,38.86666,216.26199,10.55556,1273.04797,13.05556,29.55,21.30278,-2.66667,10,3.66667,17.63611,115,225,359.15601,274.32001,1463.04004,1,109.728,5,0,0,2,0,0,0,29.1685,16.6184,8916.44043,0,0
1898,-120.4303,38.86818,217.211,10.55556,1269.82214,13.00556,29.55,21.27778,-2.77778,8.88889,3.05556,18.22222,110,225,355.60001,273.04999,1463.04004,2,0,3,0,0,2,0,0,0,30.6594,14.2826,8629.49121,0,0
1899,-120.497,38.82424,209.733,11.94444,1338.68152,13.59444,30.91111,22.25278,-0.44444,10.16111,4.85833,17.39444,137.5,254.10001,431.79999,279.90799,1463.04004,0,58.674,4,0,0,2,0,0,0,31.2144,8.2208,7286.44824,0,0
1900,-120.4303,38.75909,211.04401,12.22222,1266.57104,13.39444,30.88333,22.13889,0.51111,10.06667,5.28889,16.85,137.5,250,424.43399,274.06601,1310.64001,0,208.28,1,2,0,0,0,0,0,30.3971,14.0901,8544.09473,0,0
1901,-120.4186,38.75151,211.524,12.22222,1267.76477,13.3,30.93333,22.11667,0.58888,10.09444,5.34167,16.775,135,245,423.164,273.04999,1371.59998,2,208.28,4,0,0,1,0,0,0,30.9671,11.7343,8085.14111,0,0
1902,-120.4735,38.8053,210.37801,12.22222,1310.84326,13.68889,30.78889,22.23889,0,10.13889,5.06944,17.16945,141.60001,255,441.70599,278.638,1463.04004,3,58.674,3,0,0,2,0,0,0,31.3285,9.4874,7608.50781,0,0
1903,-120.45,38.80303,212.004,11.38889,1279.47424,13.57222,30.63889,22.10556,0,10.06667,5.03333,17.07222,137.5,250,426.466,276.60599,1524,3,58.674,4,0,0,2,0,0,0,31.4317,9.5361,7636.98486,0,0
1904,-120.4676,38.79696,210.343,12.22222,1299.38782,13.67778,30.72222,22.2,0.27777,10.13889,5.20833,16.99167,143.7,255,441.70599,277.36801,1371.59998,3,58.674,3,0,0,2,0,0,0,31.2533,10.6448,7874.98584,0,0
1905,-120.497,38.78939,207.717,12.77778,1325.32129,13.88889,31.11111,22.5,0.63333,10.20556,5.41944,17.08055,150,262.5,472.44,278.892,1280.16003,2,58.674,3,0,0,2,0,0,0,30.3477,14.0231,8521.72461,0,0
1906,-120.4852,38.7909,208.692,12.63889,1315.66919,13.78333,31.01667,22.4,0.55555,10.17222,5.36389,17.03611,150,260,457.20001,277.87601,1280.16003,3,58.674,3,0,0,2,0,0,0,30.8225,12.6182,8272.02344,0,0
1907,-120.3588,38.76363,241.459,10.97222,1277.13733,12.84444,30.70555,21.775,-0.44444,10,4.77778,16.99722,112.5,230,381,268.98599,1219.19995,3,136.90601,4,2,0,0,0,0,0,30.237,13.9303,8483.2666,0,0
1908,-120.3803,38.75909,214.849,11.38889,1274.67358,12.94444,30.85556,21.9,0,10.03333,5.01667,16.88333,125,240,406.39999,271.272,1219.19995,3,136.90601,4,2,0,0,0,0,0,28.3347,2.8066,5410.72119,0,0
1909,-120.3656,38.75454,240.29401,11.22222,1278.48364,12.88889,30.84444,21.86667,0,10,5,16.86667,115,233.3,389.38199,269.49399,1371.59998,0,136.90601,3,2,0,0,0,0,0,29.292,14.1427,8364.9248,0,0
1910,-120.3284,38.83333,222.79601,7.77778,1292.68225,12.66111,27.77778,20.21944,-4.00556,7.40556,1.7,18.51944,87.5,193.7,289.306,263.90601,1859.28003,3,111.76,1,2,0,0,0,0,0,31.2876,13.2382,8480.51367,0,0
1911,-120.2637,38.77878,247.76801,8.33333,1267.3584,12.86111,29.72222,21.29167,-1.94444,6.66667,2.36111,18.93056,80,204.10001,315.46799,258.82599,1554.47998,2,136.90601,1,0,1,0,0,0,0,30.7896,14.4674,8689.96875,0,0
1912,-120.2852,38.77727,246.535,8.88889,1272.89551,12.92222,30,21.46111,-1.66667,7.22222,2.77778,18.68333,85,205,317.5,260.09601,1432.56006,3,136.90601,3,2,0,0,0,0,0,30.3985,9.4042,7431.67188,0,0
1913,-120.2578,38.77121,247.377,8.33333,1262.30371,12.79444,29.72222,21.25833,-1.66667,6.66667,2.5,18.75833,75,200,314.198,257.556,1676.40002,2,136.90601,4,2,0,0,0,0,0,26.8071,1.4359,4497.23486,0,0
1914,-120.3323,38.77121,243.45399,10.55556,1276.95959,12.70556,30.62778,21.66667,-1.11111,8.88889,3.88889,17.77778,100,220,361.95001,266.19199,1402.07996,2,136.90601,3,2,0,0,0,0,0,30.5512,14.2349,8600.72656,0,0
1915,-120.2931,38.76893,245.37399,9.44444,1274.49573,12.98889,30.55556,21.77222,-1.38889,8.33333,3.47222,18.3,90,212.5,337.31201,262.12799,1463.04004,0,136.90601,1,0,3,0,0,0,0,26.861,3.6041,5331.65723,0,0
1916,-120.2852,38.76136,245.108,9.44444,1274.49573,12.86111,30.55556,21.70833,-1.2,7.77778,3.28889,18.41945,81.3,208.3,333.24799,260.858,1463.04004,0,136.90601,4,2,0,0,0,0,0,27.284,18.2965,8972.78418,0,0
1917,-120.3245,38.76212,243.007,10.55556,1279.57581,12.79444,30.7,21.74722,-0.83333,8.88889,4.02778,17.71944,100,220,355.60001,265.17599,1280.16003,3,136.90601,3,2,0,0,0,0,0,30.0989,9.2168,7329.03076,0,0
1918,-120.2343,38.79621,250.82401,6.66667,1273.83545,12.41111,28.05556,20.23333,-2.96667,5.55556,1.29444,18.93889,70,187.5,266.70001,254,1950.71997,3,111.76,4,2,0,0,0,0,0,29.8562,9.531,7349.65381,0,0
1919,-120.1803,38.78787,252.841,5.55556,1218.31104,12.41111,27.22222,19.81667,-3.70556,3.88889,0.09166,19.725,50,166.60001,228.60001,215.89999,1737.35999,0,136.90601,3,2,0,0,0,0,0,31.5489,13.2122,8521.99414,0,0
1920,-120.2294,38.78939,250.45799,6.38889,1257.7572,12.60556,28.88889,20.74722,-2.96667,5.55556,1.29444,19.45278,65,183.3,279.39999,254,1798.31995,1,136.90601,4,2,0,0,0,0,0,29.5889,17.2558,9117.24609,0,0
1921,-120.2392,38.77424,248.59599,8.05556,1248.25757,12.73333,29.55,21.14167,-1.80556,6.11111,2.15278,18.98889,70,193.7,304.79999,256.28601,1706.88,6,136.90601,3,2,0,0,0,0,0,29.1692,2.7198,5535.23389,0,0
1922,-120.4421,38.74242,209.25999,12.88889,1263.85315,13.55556,31.08333,22.31944,0.36666,10.16111,5.26389,17.05556,145,255,435.35599,272.79599,1493.52002,2,208.28,1,0,0,2,0,0,0,31.4462,10.4146,7851.41406,0,0
1923,-120.4264,38.72727,209.65199,12.58889,1264.66602,13.36667,31.20555,22.28611,0.18333,10.17222,5.17778,17.10833,137.5,254.10001,419.10001,271.78,1554.47998,2,58.674,5,0,0,2,0,0,0,30.5835,9.461,7465.94385,0,0
1924,-120.4539,38.72575,207.472,12.84444,1254.32813,13.57222,31.23333,22.40278,0.24444,10.22778,5.23611,17.16667,150,260,435.35599,272.79599,1402.07996,4,208.28,3,0,1,0,0,0,0,29.658,4.2418,6029.36523,0,0
1925,-120.499,38.71363,203.386,12.67222,1224.05139,13.65,31.29445,22.47222,0.27777,10.32222,5.3,17.17222,175,279.10001,487.67999,276.09799,1219.19995,4,159.51199,3,2,0,0,0,0,0,30.7639,8.1158,7185.34277,0,0
1926,-120.4343,38.7106,232.91299,12.42778,1255.82678,13.39444,31.27778,22.33611,-0.32222,10.23333,4.95556,17.38056,143.7,255,419.10001,271.78,1524,2,58.674,3,0,0,2,0,0,0,31.4325,9.5795,7646.99902,0,0
1927,-120.4401,38.7106,207.728,12.42778,1251.71191,13.39444,31.27778,22.33611,-0.32222,10.23333,4.95556,17.38056,143.7,255,419.10001,271.78,1524,3,58.674,1,0,0,2,0,0,0,31.512,10.8387,7961.56982,0,0
1928,-120.4098,38.71666,234.661,12.40556,1272.28601,13.26111,31.20555,22.23333,0,10.17222,5.08611,17.14722,131.2,250,406.39999,271.01801,1463.04004,4,58.674,5,0,0,2,0,0,0,31.3943,10.3989,7839.13477,0,0
1929,-120.3813,38.70909,235.351,11.66667,1289.68506,13.05556,30.55556,21.80556,-0.89444,10.07222,4.58889,17.21667,118.7,233.3,381,269.49399,1676.40002,4,58.674,4,0,0,2,0,0,0,30.9938,7.1243,6970.14209,0,0
1930,-120.4019,38.7,233.51401,11.80556,1278.07727,13.15556,30.67222,21.91389,-0.95555,10.11111,4.57778,17.33611,125,233.3,393.70001,269.74799,1722.12,3,58.674,3,0,0,2,0,0,0,30.3301,16.0584,8970.65234,0,0
1931,-120.4117,38.69393,232.476,11.80556,1270.12708,13.2,30.78889,21.99444,-1.11111,10.14444,4.51667,17.47778,133.3,241.60001,393.70001,270.51001,1676.40002,3,58.674,3,0,0,2,0,0,0,31.7495,10.9867,8034.37891,0,0
1932,-120.3862,38.72121,236.22301,12.22222,1282.92859,13.10556,31.13333,22.11944,-0.55555,10.10556,4.775,17.34444,125,233.3,391.668,269.49399,1463.04004,3,58.674,1,2,0,0,0,0,0,31.1314,12.9074,8386.2207,0,0
1933,-120.4823,38.59545,219.97701,12.63889,1156.18262,13.62222,31.21667,22.41945,-0.22222,10.26111,5.01944,17.4,175,256.20001,508,254,1371.59998,4,136.90601,1,2,0,0,0,0,0,31.2323,10.3696,7805.25977,0,0
1934,-120.4735,38.61893,222.55701,12.45556,1166.74902,13.58333,31.32222,22.45278,-0.55555,10.22778,4.83611,17.61667,175,262.5,495.29999,254,1402.07996,4,208.28,3,0,0,0,1,0,0,31.2869,10.388,7818.58301,0,0
1935,-120.3784,38.57272,223.382,11.55,1355.80115,12.93333,30.81111,21.87222,-1.43333,10.18333,4.375,17.49722,142.8,229.10001,438.14999,254,1524,3,136.90601,1,0,0,2,0,0,0,31.2172,13.0616,8433.35547,0,0
1936,-120.4156,38.5409,218.621,12.37222,1254.40442,13.20556,31.38889,22.29722,-0.89444,10.48889,4.79722,17.5,156.2,245.8,487.67999,254,1493.52002,4,208.28,1,0,1,0,0,0,0,30.6706,14.4954,8674.58105,0,0
1937,-120.1284,38.50151,231.621,12.87778,1257.19836,10.22222,29.83889,20.03056,-2.48333,9.35,3.43333,16.59722,153.5,150,515.112,188.722,1417.31995,1,136.90601,3,2,0,0,0,0,0,30.6063,12.8633,8283.2666,0,0
1938,-120.7774,38.94848,197.44901,13.33333,1306.7793,14.91111,31.85556,23.38333,0,10.56667,5.28333,18.1,175,254.10001,522.47803,297.68799,883.91998,1,159.51199,1,0,0,0,0,2,0,27.5982,2.8185,5281.44482,0,0
1939,-120.7852,38.93712,196.134,12.91667,1296.74622,14.86111,31.66667,23.26389,0.22222,10.61667,5.41944,17.84444,178.10001,258.29999,533.40002,296.672,853.44,4,208.28,1,0,0,0,5,0,0,26.7218,4.0547,5423.88818,0,0
1940,-120.7803,38.92424,195.578,12.86111,1302.43579,14.78333,31.75556,23.26944,0.27777,10.67222,5.475,17.79445,175,258.29999,533.40002,293.62399,975.35999,2,159.51199,1,0,0,0,5,0,0,30.2008,11.1233,7822.021,0,0
1941,-120.7735,38.94696,197.59599,13.33333,1316.9646,14.91111,31.85556,23.38333,0,10.56667,5.28333,18.1,175,254.10001,522.47803,297.68799,883.91998,2,159.51199,3,0,0,0,0,0,5,30.2673,10.0078,7566.50098,0,0
1942,-120.7696,38.94393,197.657,13.17222,1328.62317,14.86111,31.6,23.23056,0,10.95,5.475,17.75556,175,254.10001,522.47803,296.164,944.88,3,159.51199,4,0,0,0,2,0,0,28.8521,5.6562,6232.77393,0,0
1943,-120.7647,38.92121,196.442,12.84444,1333.57617,14.52778,31.68889,23.10833,0,10.66667,5.33333,17.775,162.5,250,520.70001,289.814,1036.31995,3,159.51199,3,0,0,0,0,0,5,29.6031,8.9201,7177.77002,0,0
1944,-120.6686,38.97272,206.51401,13.05556,1548.1554,15.55556,31.38889,23.47222,-0.77777,9.03889,4.13056,19.34167,181.2,225,590.54999,236.98199,1066.80005,1,64.008,1,0,0,0,0,0,5,28.3689,8.7345,6912.62305,0,0
1945,-120.7166,38.97121,203.136,13.61111,1430.90894,14.93889,32.11666,23.52778,-0.55555,10.57222,5.00833,18.51944,165,252.5,495.29999,296.672,1066.80005,3,208.28,1,0,0,0,0,0,5,26.8927,1.7872,4818.17578,0,0
1946,-120.696,38.94696,202.89799,12.22222,1545.41211,14.72222,31.69444,23.20833,-0.92777,10.47778,4.775,18.43333,150,241.60001,457.20001,289.56,1066.80005,1,159.51199,4,0,0,0,3,0,0,30.4755,8.2545,7174.00781,0,0
1947,-120.7215,38.93181,200.12601,12.22222,1481.30261,14.4,31.46111,22.93056,-0.55555,10.55556,5,17.93056,156.2,245,472.44,299.21201,1097.28003,3,159.51199,3,0,0,0,3,0,0,28.1044,14.0804,8159.33887,0,0
1948,-120.698,38.92121,201.04201,12.13333,1533.65198,14.27222,31.42778,22.85,-0.61111,10.55556,4.97222,17.87778,148,245,457.20001,297.17999,1280.16003,2,159.51199,3,0,0,0,3,0,0,31.0684,10.1419,7726.58398,0,0
1949,-120.5892,38.97575,212.209,12.22222,1576.40015,13.88889,30.85556,22.37222,-2.54444,10.18889,3.82222,18.55,145.8,236.10001,374.90399,281.686,1127.76001,0,208.28,1,0,0,2,0,0,0,26.6442,14.8278,8066.86182,0,0
1950,-120.6401,38.93484,205.974,12.22222,1594.23096,14.30556,31.48889,22.89722,-1.41667,10.35556,4.46944,18.42778,141.60001,235.89999,423.164,293.62399,1280.16003,2,208.28,3,0,0,2,0,0,0,30.905,8.421,7282.42578,0,0
1951,-120.6607,38.91893,203.493,11.86667,1575.30798,14.61667,31.25556,22.93611,-0.89444,10.45,4.77778,18.15833,142.3,241.60001,441.70599,294.64001,1341.12,2,136.90601,4,2,0,0,0,0,0,31.023,8.472,7317.61182,0,0
1952,-120.6147,38.91818,206.67799,11.94444,1577.11145,14.23889,31.23889,22.73889,-1.38889,10.35556,4.48333,18.25556,137.5,235.7,431.79999,291.33801,1371.59998,3,208.28,4,0,0,0,3,0,0,29.7133,5.8083,6417.1958,0,0
1953,-120.5784,38.99696,214.364,11.38889,1556.66443,13.33333,30,21.66667,-1.94444,7.93333,2.99444,18.67222,141.60001,189.2,508,188.722,1371.59998,0,58.674,1,0,0,2,0,0,0,27.0553,15.3138,8236.37598,0,0
1954,-120.5431,38.97272,215.231,10.18333,1575.20642,13.88889,28.33333,21.11111,-2.77778,7.58889,2.40556,18.70555,137.5,182.10001,523.74799,184.14999,1402.07996,3,64.008,1,0,0,2,0,0,0,31.1332,8.4892,7340.11914,0,0
1955,-120.5607,38.93181,211.42101,10.38889,1578.27979,14.83889,28.65,21.74444,-2.77778,8.11667,2.66944,19.075,150,189.2,571.5,203.2,1310.64001,1,208.28,1,0,0,2,0,0,0,29.7628,15.2318,8704.76367,0,0
1956,-120.5117,38.92121,214.25101,10.97222,1556.56287,13.67778,30.76111,22.21944,-2.5,10.05556,3.77778,18.44167,117.5,217.8,393.70001,279.90799,1371.59998,1,208.28,3,2,0,0,0,0,0,30.2634,9.2294,7359.27002,0,0
1957,-120.9549,38.91515,183.256,15,1037.64087,16.12778,33.22222,24.675,2.28889,11.02778,6.65833,18.01667,216.60001,307.10001,668.78198,279.39999,579.12,1,167.894,1,0,0,0,0,0,3,27.8204,4.1491,5682.71387,0,0
1958,-120.9539,38.84621,178.414,15.05,886.86639,15.55556,33.47222,24.51389,2.38333,11.11111,6.74722,17.76667,229.10001,315,685.79999,254,457.20001,4,167.894,1,2,0,0,0,0,0,23.7002,3.138,4624.98486,0,0
1959,-120.9323,38.84393,179.724,15.36667,911.80914,15.16667,33.65,24.40833,2.52222,11.11111,6.81667,17.59167,218.7,306.20001,670.30603,254,457.20001,4,167.894,1,0,0,0,1,0,0,28.9884,7.7511,6801.30908,1,62
1960,-120.9872,38.83636,175.489,15.38889,819.7088,15.13889,33.88889,24.51389,2.44444,11.11111,6.77778,17.73611,235,325,694.18201,254,335.28,4,167.894,1,2,0,0,0,0,0,28.053,6.3556,6290.87402,0,0
1961,-120.995,38.90606,179.953,15.55556,934.92316,16.20555,33.61111,24.90833,2.43333,11.11111,6.77222,18.13611,225,313.79999,695.198,276.60599,487.67999,4,167.894,1,0,0,0,1,0,0,27.7396,5.488,6001.37109,1,0
1962,-120.9794,38.88181,179.239,15,921.79138,15.84444,33.05556,24.45,2.36111,11.07222,6.71667,17.73333,233.3,316.60001,694.18201,263.90601,487.67999,4,167.894,1,2,0,0,0,0,0,28.4756,6.4397,6383.5542,0,0
1963,-120.9794,38.86969,178.37399,14.81111,896.54382,15.7,33.14444,24.42222,2.36111,11.04444,6.70278,17.71944,233.3,320.79999,699.51599,266.70001,487.67999,2,167.894,3,0,0,0,0,0,3,29.0313,10.371,7458.39307,1,44
1964,-120.9186,38.86363,182.011,14.55556,978.33179,16.27222,32.84444,24.55833,2.30556,11.00556,6.65556,17.90278,212.5,300,662.94,263.65201,579.12,1,167.894,1,0,0,0,0,0,3,27.9839,5.5423,6056.62891,0,0
1965,-120.9735,38.85303,177.57201,14.88333,871.24536,15.55556,33.14444,24.35,2.37222,11.07778,6.725,17.625,233.3,320,693.16602,254,396.23999,4,167.894,1,0,0,0,1,0,0,27.4973,5.4669,5954.90723,1,5
1966,-120.9323,38.85151,180.24899,15.18333,929.74158,15.29444,33.61111,24.45278,2.48333,11.11111,6.79722,17.65556,218.7,306.20001,670.30603,254,487.67999,4,53.594,1,0,0,0,1,0,0,29.0345,10.4103,7469.13818,1,24
1967,-120.8627,38.8356,183.92799,15.05,918.71796,16.52778,33.17222,24.85,2.39444,11.02778,6.71111,18.13889,190,280,650.23999,256.54001,640.08002,3,71.628,1,1,0,0,0,0,0,29.4748,7.9326,6926.29395,1,8
1968,-120.8647,38.90909,188.80701,13.49444,1193.52051,15.27778,31.96667,23.62222,1.41111,10.78889,6.1,17.52222,195.8,283.29999,626.36401,287.01999,822.96002,1,159.51199,1,0,0,0,5,0,0,29.2138,5.6636,6314.38477,0,0
1969,-120.8862,38.88636,185.786,14.05,1120.11462,15.55556,32.22222,23.88889,2.22222,10.90556,6.56389,17.325,205,291.60001,647.70001,274.32001,609.59998,1,159.51199,1,0,0,0,0,0,3,29.3461,10.5704,7555.76318,0,0
1970,-120.8607,38.86969,186.358,14.44444,1104.59521,15.55556,32.45555,24.00556,2.27222,10.96111,6.61667,17.38889,193.7,283.29999,630.17401,271.526,640.08002,1,159.51199,1,0,0,0,0,0,3,28.157,5.5757,6102.7168,0,0
1971,-120.7911,38.88333,192.071,13.88889,1254.32813,14.91111,32.04445,23.47778,1.26667,10.8,6.03333,17.44444,175,267.79999,590.54999,281.94,822.96002,1,159.51199,1,0,0,0,0,0,3,29.8599,10.9141,7718.39697,0,0
1972,-120.7676,38.85303,191.69299,14.25556,1204.08691,15.55556,32.04445,23.8,1.9,10.83333,6.36667,17.43333,162.5,258.29999,590.54999,275.082,762,1,159.51199,3,0,0,0,0,0,3,28.7745,12.3686,7885.23877,0,0
1973,-120.7852,38.84545,189.97,14.25,1145.3877,15.55556,32.13334,23.84444,2.26111,10.87222,6.56667,17.27778,167.8,260.39999,614.93402,271.272,701.03998,1,159.51199,3,0,0,0,0,0,3,28.3113,5.6097,6137.81006,0,0
1974,-120.6882,38.8909,199.73801,12.77778,1452.16882,13.88889,31.51667,22.70278,0,10.59444,5.29722,17.40556,144.60001,246.39999,476.25,294.64001,1158.23999,2,159.51199,3,0,0,0,3,0,0,29.4953,14.951,8600.7666,0,0
1975,-120.7156,38.86969,196.429,13.88889,1285.74792,14.44444,31.69444,23.06944,0.94999,10.67222,5.81111,17.25833,150,250,514.34998,290.82999,975.35999,2,159.51199,3,0,0,0,3,0,0,29.7986,12.0886,7985.44385,0,0
1976,-120.7294,38.86515,195.16901,13.96111,1256.36023,14.72222,31.78333,23.25278,1.26667,10.71111,5.98889,17.26389,154.10001,255,533.40002,276.85999,853.44,2,159.51199,3,0,0,0,3,0,0,25.66,3.5306,5084.19189,0,0
1977,-120.6705,38.84621,198.19501,13.05556,1302.51196,14.16667,31.74444,22.95555,0.94999,10.53889,5.74444,17.21111,145,255,495.29999,287.52802,1127.76001,2,159.51199,3,0,0,0,3,0,0,30.0772,13.7246,8413.08887,0,0
1978,-120.6029,38.91363,207.274,11.47778,1568.3739,14.15,31.13889,22.64444,-1.38889,10.35556,4.48333,18.16111,135,233.3,431.79999,290.06799,1310.64001,2,208.28,3,0,0,2,0,0,0,30.9636,8.4524,7299.65479,0,0
1979,-120.6343,38.83787,200.283,13.33333,1343.86328,14.12222,31.59444,22.85833,0.83333,10.50556,5.66944,17.18889,145,259.29999,495.29999,285.75,1280.16003,3,159.51199,3,0,0,0,3,0,0,30.8114,11.6235,8036.79688,0,0
1980,-120.6637,38.90606,202.44501,12.01111,1549.40002,13.88889,31.34444,22.61667,-0.74444,10.47222,4.86389,17.75278,140.3,241.60001,450.08801,294.64001,1402.07996,3,136.90601,3,2,0,0,0,0,0,31.2915,10.2509,7788.646,0,0
1981,-120.6578,38.88787,201.679,12.1,1498.11743,13.72222,31.38889,22.55556,-0.27777,10.51111,5.11667,17.43889,139.2,241.60001,450.85001,292.862,1371.59998,2,136.90601,3,2,0,0,0,0,0,29.6466,9.1534,7234.86084,0,0
1982,-120.6186,38.88181,204.146,11.74444,1511.40161,13.56111,31.38889,22.475,-0.55555,10.43333,4.93889,17.53611,134,238.8,431.79999,290.32199,1341.12,2,208.28,4,0,0,2,0,0,0,31.181,10.2224,7763.5542,0,0
1983,-120.5833,38.8803,206.57201,11.83333,1512.84937,13.50556,31.25556,22.38056,-0.74444,10.25556,4.75556,17.625,131.8,237.5,422.40201,287.78201,1341.12,2,208.28,4,0,0,0,3,0,0,31.2,10.5726,7850.0498,0,0
1984,-120.6107,38.87575,204.32401,11.98333,1500.30188,13.61111,31.42778,22.51944,-0.49444,10.41667,4.96111,17.55833,134,240.60001,436.37201,289.56,1341.12,3,136.90601,4,0,0,2,0,0,0,31.181,10.2254,7764.18799,0,0
1985,-120.6617,38.86666,200.11301,12.63889,1400.93701,13.88889,31.66667,22.77778,0.36666,10.59444,5.48056,17.29722,143.7,247.5,476.25,291.33801,1310.64001,2,136.90601,1,2,0,0,0,0,0,28.8543,9.0086,7063.7959,0,0
1986,-120.6421,38.85909,201.04201,12.5,1405.20422,13.81111,31.58333,22.69722,0.31666,10.37778,5.34722,17.35,140,247.2,457.20001,289.814,1219.19995,2,136.90601,1,2,0,0,0,0,0,30.2472,13.8823,8475.27148,0,0
1987,-120.5294,38.90606,212.03799,11.38889,1533.90601,13.8,30.78889,22.29445,-1.94444,10.2,4.12778,18.16667,120.4,225,397.25601,282.95599,1310.64001,3,208.28,3,0,0,2,0,0,0,30.3685,6.892,6816.56396,0,0
1988,-120.5274,38.83484,208.12399,12.22222,1376.55298,13.61111,30.85556,22.23333,-0.32222,10.33889,5.00833,17.225,135.7,250,431.79999,282.95599,1280.16003,0,159.51199,3,0,0,2,0,0,0,30.0968,9.1861,7321.57324,0,0
1989,-120.5803,38.9,208.019,11.43889,1545.53918,13.97778,30.98889,22.48333,-1.38889,10.35556,4.48333,18,133.3,232.5,419.10001,288.03601,1341.12,2,208.28,3,0,0,2,0,0,0,30.9921,8.1107,7223.00879,0,0
1990,-120.5549,38.88333,208.808,11.52778,1490.44666,13.33333,31.07778,22.20555,-1.11111,10.16667,4.52778,17.67778,127.5,232.10001,406.39999,285.75,1524,3,159.51199,4,0,0,2,0,0,0,29.089,4.9359,6087.76221,0,0
1991,-120.5166,38.87727,211.467,11.17778,1258.16357,13.23889,30.55556,21.89722,-1.58889,10.19444,4.30278,17.59444,122.2,229.10001,391.668,282.95599,1615.43994,0,159.51199,3,0,0,0,1,0,0,28.4516,17.8157,9061,0,0
1992,-120.9441,38.83181,178.089,15.62222,866.77502,14.95556,33.98889,24.47222,2.57222,11.11111,6.84167,17.63056,218.7,312.5,674.87799,254,274.32001,4,160.02,1,0,0,0,1,0,0,28.6604,8.9158,7042.20117,1,11
1993,-120.9617,38.76666,172.459,15.55556,742.77222,14,34.44444,24.22222,2.77778,11.11111,6.94444,17.27778,212.5,316.60001,640.08002,254,396.23999,4,71.628,1,0,0,0,1,0,0,28.2303,6.4249,6338.04102,1,30
1994,-120.9852,38.76212,170.52699,15.55556,728.34497,14.21667,34.37778,24.29722,2.83889,11.11111,6.975,17.32222,216.60001,325,670.30603,254,274.32001,4,71.628,1,0,0,0,0,2,0,27.1633,5.4435,5892.34277,0,0
1995,-120.995,38.82272,174.008,15.64444,786.1554,14.47222,34.14444,24.30833,2.48333,11.11111,6.79722,17.51111,237.5,325.20001,701.03998,254,304.79999,4,71.628,1,2,0,0,0,0,0,27.0805,4.17,5558.48486,0,0
